community,title,content,full_text,posted_at
dcinside_향수화장품_갤러리,클렌징 밀크가 그렇게 좋아?,나 지성 개기름피부인데 아침엔 클렌진워터랑 저녁에는 약알칼리 폼 씀. 요철 볼쪽이랑 안경테 걸이쪽 눌려서 생긴 좁쌀여드름 있음 화낭성이나 큰여드름은 때마침 기존꺼 다써서 데일리용으로 약산성으로 바꾸고 약알칼리는 주 2회 쓰라는 조언대로 하려는데 클렌징밀크랑 약산성 폼클렌징이랑 헷갈리더라 클렌징 밀크랑 약산성 폼이랑 비슷한거아닌가? 단독으로 쓰려면 약산성폼이 더좋나? 정보찾아보면 낮에 쓸때 밀크 단독으로 쓴다는데 어떤게 좋음? 밀크 쓰는게 좋나? 지성피부는 밀크 오반가?,클렌징 밀크가 그렇게 좋아? 나 지성 개기름피부인데 아침엔 클렌진워터랑 저녁에는 약알칼리 폼 씀. 요철 볼쪽이랑 안경테 걸이쪽 눌려서 생긴 좁쌀여드름 있음 화낭성이나 큰여드름은 때마침 기존꺼 다써서 데일리용으로 약산성으로 바꾸고 약알칼리는 주 2회 쓰라는 조언대로 하려는데 클렌징밀크랑 약산성 폼클렌징이랑 헷갈리더라 클렌징 밀크랑 약산성 폼이랑 비슷한거아닌가? 단독으로 쓰려면 약산성폼이 더좋나? 정보찾아보면 낮에 쓸때 밀크 단독으로 쓴다는데 어떤게 좋음? 밀크 쓰는게 좋나? 지성피부는 밀크 오반가?,2025-11-23T18:02:08
dcinside_향수화장품_갤러리,형들 모쏠남 여드름 흉터 화장법 조언즘 해주라 ㅜㅜ,민감성 아토피 피부야 1.잠자기 전 수딩젤수분크림 + ???(뭐 더 하면 좋을까) 2.아침에 수분크림+선크림(야아아아아앏게) 바르기 3.추가로 파데 조금과 그보다 적은 선크림을 섞어서 발라주기..? 붉은거 안가려지고 흉터 안가려져도 되니까 깔끔해지고만 싶은데 저정도면 될까??,형들 모쏠남 여드름 흉터 화장법 조언즘 해주라 ㅜㅜ 민감성 아토피 피부야 1.잠자기 전 수딩젤수분크림 + ???(뭐 더 하면 좋을까) 2.아침에 수분크림+선크림(야아아아아앏게) 바르기 3.추가로 파데 조금과 그보다 적은 선크림을 섞어서 발라주기..? 붉은거 안가려지고 흉터 안가려져도 되니까 깔끔해지고만 싶은데 저정도면 될까??,2025-11-23T17:38:53
dcinside_향수화장품_갤러리,상떼토너 좋나요?,상떼 파란색 토너 살려는데 갠춘?,상떼토너 좋나요? 상떼 파란색 토너 살려는데 갠춘?,2025-11-23T17:18:31
dcinside_향수화장품_갤러리,확실히 아쉽네,온수매트 보일러 고장이라 임시로 카본인지 탄소인지 그거매트쓰는데 확실히 아쉽다 온수매트쓸때 진짜 뼛속까지 뭉근했는데ㅋㅋ 물넣고 빼고 번거롭긴해도 다시쓰는게맞는듯,확실히 아쉽네 온수매트 보일러 고장이라 임시로 카본인지 탄소인지 그거매트쓰는데 확실히 아쉽다 온수매트쓸때 진짜 뼛속까지 뭉근했는데ㅋㅋ 물넣고 빼고 번거롭긴해도 다시쓰는게맞는듯,2025-11-23T17:03:37
dcinside_향수화장품_갤러리,밀크젤,뭐가 더 장벽에 좋을까?,밀크젤 뭐가 더 장벽에 좋을까?,2025-11-23T16:29:41
dcinside_향수화장품_갤러리,일리윤 아토수딩젤보다 조금 더 유분감있는거 추천좀..,겨울에는 좀 건조한거 같아서 쬐끔 더 촉촉한거 없나..,일리윤 아토수딩젤보다 조금 더 유분감있는거 추천좀.. 겨울에는 좀 건조한거 같아서 쬐끔 더 촉촉한거 없나..,2025-11-23T15:50:52
dcinside_향수화장품_갤러리,미스트 뿌리면 더 건조해지나요?,중간중간 건조하면 미스트 뿌리던데 미스트 뿌리면 뿌린 직후에는 괜찮을거같은데 나중에 수분증발하면 더 건조해지지않나요?? 제가 잘못 알고있는건가요?,미스트 뿌리면 더 건조해지나요? 중간중간 건조하면 미스트 뿌리던데 미스트 뿌리면 뿌린 직후에는 괜찮을거같은데 나중에 수분증발하면 더 건조해지지않나요?? 제가 잘못 알고있는건가요?,2025-11-23T15:43:12
dcinside_향수화장품_갤러리,레티놀 추천좀,이니스프리 레티놀 앰플 파란병 쓰는데 이거로 뒤집어진적은 없고 자극가지도 않고 아무렇지 않음 찾아보니 레티놀함량 개낮은편이라는데 효과 보려면 레티놀 더 많이 들어있는 다른거 써야함? 다른걸 사볼지 그냥 이거 계소 쓸지 고민인데 추천좀,레티놀 추천좀 이니스프리 레티놀 앰플 파란병 쓰는데 이거로 뒤집어진적은 없고 자극가지도 않고 아무렇지 않음 찾아보니 레티놀함량 개낮은편이라는데 효과 보려면 레티놀 더 많이 들어있는 다른거 써야함? 다른걸 사볼지 그냥 이거 계소 쓸지 고민인데 추천좀,2025-11-23T15:41:32
dcinside_향수화장품_갤러리,에스로반 콕 찍어 바르는거였구나..,ㅅㅂ.. 모낭염 난 주변에 걍 펴발라서 접촉성 피부염 생긴거였구나 병원 가니까 면봉으로 콕 찍어 바르라네,에스로반 콕 찍어 바르는거였구나.. ㅅㅂ.. 모낭염 난 주변에 걍 펴발라서 접촉성 피부염 생긴거였구나 병원 가니까 면봉으로 콕 찍어 바르라네,2025-11-23T15:40:36
dcinside_향수화장품_갤러리,모낭염 짜면 안돼나요?,턱 아래랑 인중 위에 2개 났는디 조그맣게 붉게 올라오고 가운데엔 염증 차있던데 손대는거 ㄴㄴ?,모낭염 짜면 안돼나요? 턱 아래랑 인중 위에 2개 났는디 조그맣게 붉게 올라오고 가운데엔 염증 차있던데 손대는거 ㄴㄴ?,2025-11-23T15:08:23
dcinside_향수화장품_갤러리,레티노이드 서양인보다 동양인이 자극이 큰 이유가 뭐야?,동양인이 피부 더 두꺼운거 아니었나?,레티노이드 서양인보다 동양인이 자극이 큰 이유가 뭐야? 동양인이 피부 더 두꺼운거 아니었나?,2025-11-23T15:03:21
dcinside_향수화장품_갤러리,타자로텐 쓰는 사람 있음?,효과 봤음 어떰???,타자로텐 쓰는 사람 있음? 효과 봤음 어떰???,2025-11-23T14:51:33
dcinside_향수화장품_갤러리,에이렛젤 피부 껍질 벗겨지는거,이제는 따가운거 없고 그런데 바를때마다 이렇게 뱀허물마냥 나옴? 아니면 적응되면 허물 적게 나옴? 이거 허물 나온거 어떻게 벗겨야됨?,에이렛젤 피부 껍질 벗겨지는거 이제는 따가운거 없고 그런데 바를때마다 이렇게 뱀허물마냥 나옴? 아니면 적응되면 허물 적게 나옴? 이거 허물 나온거 어떻게 벗겨야됨?,2025-11-23T14:45:40
dcinside_향수화장품_갤러리,약산성 써보려는데,주미소 클렌징폼이 녹두보다 잘 닦임? 약산성중에 세정력 좋은거 추천좀,약산성 써보려는데 주미소 클렌징폼이 녹두보다 잘 닦임? 약산성중에 세정력 좋은거 추천좀,2025-11-23T14:42:19
dcinside_향수화장품_갤러리,겨울 일리윤 수분크림 <- 이거 계속 쓸까?,가성비 좋아서 4계절 다 쓰고 있는데 겨울철에도 써도 괜찮음? 혹시 다른것 추천가능?,겨울 일리윤 수분크림 <- 이거 계속 쓸까? 가성비 좋아서 4계절 다 쓰고 있는데 겨울철에도 써도 괜찮음? 혹시 다른것 추천가능?,2025-11-23T14:37:11
dcinside_향수화장품_갤러리,아젤리아가 ㅈㄴ 좋은듯,막 여드름이 가라앉거나 사라지게 하는건 아닌데 농이 없는 여드름에 바르면 다음날에 짜기좋게 익게해줌,아젤리아가 ㅈㄴ 좋은듯 막 여드름이 가라앉거나 사라지게 하는건 아닌데 농이 없는 여드름에 바르면 다음날에 짜기좋게 익게해줌,2025-11-23T14:26:44
dcinside_향수화장품_갤러리,이지듀 - 세럼 15 이거 있는상품 맞나요,챗가 추천해줘서 사볼라는데 아무리 검색해도 안나오는데 자꾸 있다고 우기네요 있는제품 맞나요,이지듀 - 세럼 15 이거 있는상품 맞나요 챗가 추천해줘서 사볼라는데 아무리 검색해도 안나오는데 자꾸 있다고 우기네요 있는제품 맞나요,2025-11-23T14:24:00
dcinside_향수화장품_갤러리,아크리프 쓴 다음날,왜 더 피부가 안좋아보이지;;,아크리프 쓴 다음날 왜 더 피부가 안좋아보이지;;,2025-11-23T14:18:10
dcinside_향수화장품_갤러리,여드름이 그냥 생기진 않는다.,다 화이트헤드 맨처음생겼다가 여드름으로 변하는거임 화이트헤드를 미리미리 짜주면 여드름 안난다,여드름이 그냥 생기진 않는다. 다 화이트헤드 맨처음생겼다가 여드름으로 변하는거임 화이트헤드를 미리미리 짜주면 여드름 안난다,2025-11-23T13:45:27
dcinside_향수화장품_갤러리,야 질문있다,타자로텐 1개 2만원 부탁한다.. 제발 부탁해본다 1개 옵션 2만원가자,야 질문있다 타자로텐 1개 2만원 부탁한다.. 제발 부탁해본다 1개 옵션 2만원가자,2025-11-23T13:36:27
dcinside_향수화장품_갤러리,뉴비 스킨케어 질문,안녕하십니까 스킨 케어관련 질문입니다 제 피부는 약지성아니면 수부지인거 같은디 잘은 모르겠습니다 최근 아침에 에스네이처 토너 - 라운드랩 포맨 소나무 두겹정도 저녁에는 에스네이처 토너 - 웰라쥬 앰플(한 4방울?)- 라운드랩 포맨 소나무 이렇게 바르는 중입니다 크게 트러블이 나지는 않는데 아주 조금씩 좁쌀이 생겨서 너무 가벼워서 그런가 싶어서 자작나무 수분크림 아니면 로션 생각중인데 좀 고민이네요 조언 부탁드려요,뉴비 스킨케어 질문 안녕하십니까 스킨 케어관련 질문입니다 제 피부는 약지성아니면 수부지인거 같은디 잘은 모르겠습니다 최근 아침에 에스네이처 토너 - 라운드랩 포맨 소나무 두겹정도 저녁에는 에스네이처 토너 - 웰라쥬 앰플(한 4방울?)- 라운드랩 포맨 소나무 이렇게 바르는 중입니다 크게 트러블이 나지는 않는데 아주 조금씩 좁쌀이 생겨서 너무 가벼워서 그런가 싶어서 자작나무 수분크림 아니면 로션 생각중인데 좀 고민이네요 조언 부탁드려요,2025-11-23T12:57:40
dcinside_향수화장품_갤러리,"건성, 지성 피부용 4계절 화장품 추천해줄 수 있나요?","노가다 하는 향붕이인데 피부 썩창, 코 아래 건성, 코 위 지성으로 복합성 피부라서 뭘 발라야 할지 모르겠어요. 슬슬 관리 안하면 좆 될 거 같아서...","건성, 지성 피부용 4계절 화장품 추천해줄 수 있나요? 노가다 하는 향붕이인데 피부 썩창, 코 아래 건성, 코 위 지성으로 복합성 피부라서 뭘 발라야 할지 모르겠어요. 슬슬 관리 안하면 좆 될 거 같아서...",2025-11-23T12:32:17
dcinside_향수화장품_갤러리,약산성 약알칼리 폼클 뭐가 정답임???,"두개 병용하는게 맞음??? 약산성 메인으로 쓰다가 한번씩 알칼리로 세안? 아니면 아침은 약산성, 저녁만 알칼리?","약산성 약알칼리 폼클 뭐가 정답임??? 두개 병용하는게 맞음??? 약산성 메인으로 쓰다가 한번씩 알칼리로 세안? 아니면 아침은 약산성, 저녁만 알칼리?",2025-11-23T12:22:20
dcinside_향수화장품_갤러리,형들 광대쪽 붉은기 잡을려면 뭐 발라야해,홍조인데 시술이 답인가... 화장품으로 어느정도 케어 안 돼?,형들 광대쪽 붉은기 잡을려면 뭐 발라야해 홍조인데 시술이 답인가... 화장품으로 어느정도 케어 안 돼?,2025-11-23T11:10:50
dcinside_향수화장품_갤러리,투앤티 쓰고 떼처럼 밀리는거,각질맞지? 흰색이 일어나는거 말고 떼처럼 밀리는데 이거 제거해줘야함?? 그거 제외하고는 뭐 자극이 심하다거나 붉어지거나 그런건 없음,투앤티 쓰고 떼처럼 밀리는거 각질맞지? 흰색이 일어나는거 말고 떼처럼 밀리는데 이거 제거해줘야함?? 그거 제외하고는 뭐 자극이 심하다거나 붉어지거나 그런건 없음,2025-11-23T11:10:14
dcinside_향수화장품_갤러리,레티날 레티놀 차이 이거 어때보임?,"://./96?=687 ‼+레티놀 레티날 ‼+ 효과와 차이점 비교. 각 성분별 적정 함량은? 원산지를 꼭 봐야 하는지에 대한 레티노이드 제제의 모든것 안녕하세요, 제이나입니다?피부 탄력과 주름이 고민된다면 꼭 챙겨야 할 성분이 있지요, 바로 레티놀입니다오늘은 레티놀 · 레티날 · , 세 가지 성분의 차이와 특징, 그리고 피부에 어떤 효과가 있는지 함께 정리해봤어요.또 요즘 핫한 스피큘() 레티놀 제품까지 다뤄... . 솔직히 별차이 없어보이는데 레티놀 0.1% 끝나면 레티날.0.05퍼 도전해볼까싶어서","레티날 레티놀 차이 이거 어때보임? ://./96?=687 ‼+레티놀 레티날 ‼+ 효과와 차이점 비교. 각 성분별 적정 함량은? 원산지를 꼭 봐야 하는지에 대한 레티노이드 제제의 모든것 안녕하세요, 제이나입니다?피부 탄력과 주름이 고민된다면 꼭 챙겨야 할 성분이 있지요, 바로 레티놀입니다오늘은 레티놀 · 레티날 · , 세 가지 성분의 차이와 특징, 그리고 피부에 어떤 효과가 있는지 함께 정리해봤어요.또 요즘 핫한 스피큘() 레티놀 제품까지 다뤄... . 솔직히 별차이 없어보이는데 레티놀 0.1% 끝나면 레티날.0.05퍼 도전해볼까싶어서",2025-11-23T10:52:04
dcinside_향수화장품_갤러리,아 ㅅㅂ 에스로반 바르고 빨개질 수 있음?,에스로반 바르고 간지러운게 정상이라고 해서 새벽에 참고 잤는데 아침에 세수할때 따가워서 보니까 바른 부분에 빨갛게 자국 생겼는데 부작용인거임?,아 ㅅㅂ 에스로반 바르고 빨개질 수 있음? 에스로반 바르고 간지러운게 정상이라고 해서 새벽에 참고 잤는데 아침에 세수할때 따가워서 보니까 바른 부분에 빨갛게 자국 생겼는데 부작용인거임?,2025-11-23T10:08:09
dcinside_향수화장품_갤러리,앰플 추천좀,두개중 하나 정착하거나 나눠바르고 싶은데 하나는 이니스프리의 레티놀 시카 앰플 또 하나는 샐리맥스 노니 애너지앰플 레티놀이 피부에 정말 좋다고 말 많이 들어서 계속 쓰고 싶고 노니앰플은 바르니까 피부가 쫀쫀해지는게 좋더라구 지금 두개 다 가지고 있는데 어떤 날은 이거 어떤날은 저거 쓰는데 한가지를 쭉 써야 피부효과에도 좀 좋지 않을까 싶음 좀 정착하고싶은데 뭐가 좋은거같음? ㅠㅠ,앰플 추천좀 두개중 하나 정착하거나 나눠바르고 싶은데 하나는 이니스프리의 레티놀 시카 앰플 또 하나는 샐리맥스 노니 애너지앰플 레티놀이 피부에 정말 좋다고 말 많이 들어서 계속 쓰고 싶고 노니앰플은 바르니까 피부가 쫀쫀해지는게 좋더라구 지금 두개 다 가지고 있는데 어떤 날은 이거 어떤날은 저거 쓰는데 한가지를 쭉 써야 피부효과에도 좀 좋지 않을까 싶음 좀 정착하고싶은데 뭐가 좋은거같음? ㅠㅠ,2025-11-23T09:20:50
dcinside_향수화장품_갤러리,나같은 루틴은 오일말고 밀크 써도 돼?????,토너 수분크림만 바르는 사람이고 일주일에 두번정도는 오브제 파데스틱이나 미닉 커버로션 바름 무조건 오일이랑 폼클로 이중세안은 하고 있는데 밀크 사보려고 사는데 밀크랑 폼클 이렇게 가도 돼? 어니면 기존대로 오일이랑 폼클 쓰는게 나음?,나같은 루틴은 오일말고 밀크 써도 돼????? 토너 수분크림만 바르는 사람이고 일주일에 두번정도는 오브제 파데스틱이나 미닉 커버로션 바름 무조건 오일이랑 폼클로 이중세안은 하고 있는데 밀크 사보려고 사는데 밀크랑 폼클 이렇게 가도 돼? 어니면 기존대로 오일이랑 폼클 쓰는게 나음?,2025-11-23T07:55:05
dcinside_향수화장품_갤러리,여자들은 화장지우면 피곤해보이지않음?,ㅇㅇㅋ,여자들은 화장지우면 피곤해보이지않음? ㅇㅇㅋ,2025-11-23T07:27:05
dcinside_향수화장품_갤러리,마스크팩 추천 점,"진정, 보습 위주로","마스크팩 추천 점 진정, 보습 위주로",2025-11-23T03:31:08
dcinside_향수화장품_갤러리,라로슈포제 뭘 사야돼요?,"피부장벽 무너져서 라로슈포제가 많이들 쓰는거 같길래 알아보고있는데 시카밤?도 있고 리페어크림이란 것도 있고 종류가 2개던대 뭘 써야됨? 지성피부에다가 각질,붉은기,좁살 이런 증상들 나타나서 살려는건데","라로슈포제 뭘 사야돼요? 피부장벽 무너져서 라로슈포제가 많이들 쓰는거 같길래 알아보고있는데 시카밤?도 있고 리페어크림이란 것도 있고 종류가 2개던대 뭘 써야됨? 지성피부에다가 각질,붉은기,좁살 이런 증상들 나타나서 살려는건데",2025-11-23T02:20:22
