site,gallery,source_id,url,title,content,author,posted_at,comment_count,meta,comments
dcinside,남자연예인_갤러리,20239398,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239398&page=1,samlip _ 잘 익은 쑥 이야기 츌 곜 끄 +_+!,,김도룽,2025-11-23T22:07:28,0,"{'views': 80, 'recommendations': 1, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239398&page=1', 'list_writer': '김도룽', 'writer_ip': None, 'writer_uid': 'except2398', 'list_date_text': '2025-11-23 22:07:28', 'list_views': 75, 'list_recommendations': 1, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239397,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239397&page=1,냅둬 디씨아니면 곰팡핌 여론방어되는곳없으시대,,ㅇㅇ,2025-11-23T22:07:23,0,"{'views': 9, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239397&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:07:23', 'list_views': 9, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239396,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239396&page=1,곰팡핌 제발 유학 가!!!!,ㅇㅇ,ㅇㅇ,2025-11-23T22:07:20,0,"{'views': 11, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239396&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:07:20', 'list_views': 11, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239395,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239395&page=1,은돌이가 희생했노,ㅋㅋ애도,ㅇㅇ,2025-11-23T22:07:19,0,"{'views': 32, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239395&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(211.36)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:07:19', 'list_views': 30, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239394,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239394&page=1,앙상스크 며칠째 안보이는데,탈빠했나,ㅇㅇ,2025-11-23T22:07:13,0,"{'views': 52, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239394&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(223.39)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:07:13', 'list_views': 48, 'list_recommendations': 0, 'list_comment_count': 5}",[]
dcinside,남자연예인_갤러리,20239393,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239393&page=1,아니 돌울이 친해진거면 섹송은 세기의 절친인데,느송줌들도 섹송보고 그지랄로 억빠는 안하잖아 난 그냥 울른충들이 은돌이한테 황송해하는게 웃길 뿐이야,ㅇㅇ,2025-11-23T22:07:08,0,"{'views': 54, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239393&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:07:08', 'list_views': 50, 'list_recommendations': 0, 'list_comment_count': 3}",[]
dcinside,남자연예인_갤러리,20239392,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239392&page=1,곰팡핌 성형해서 쳐맞는거 맞긴해,,ㅇㅇ,2025-11-23T22:06:56,0,"{'views': 21, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239392&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:56', 'list_views': 20, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239391,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239391&page=1,은돌이가 울좆 좋대,"느송크트 부들부들?
돌송 끝?",ㅇㅇ,2025-11-23T22:06:46,0,"{'views': 59, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239391&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': None, 'writer_uid': 'knife5432', 'list_date_text': '2025-11-23 22:06:46', 'list_views': 56, 'list_recommendations': 0, 'list_comment_count': 2}",[]
dcinside,남자연예인_갤러리,20239390,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239390&page=1,곰팡핌은 억지 뉴아르 바이럴하더니,장카설에 밀리고 껴주지도 않잖아 ㅋㅋ,ㅇㅇ,2025-11-23T22:06:43,0,"{'views': 17, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239390&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(223.38)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:43', 'list_views': 16, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239389,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239389&page=1,뿡 외퀴들 국가 털리는거 웃기노,곰팡핌 곰아픈 저주파 메까 겨둑 닝족 댓츠핫 잦스틴 발삼 아메 보딸 쏘2 극괴 극래 노안 노련님 짭예만 자전거 능혼 학래 자짤 뿡3 뿡격거 뿡턱 똠짱 뿡진경 뿡학두 순남준 뿡딱 짮우 홍만 투창스 투다리 물냐 범냐 경괴 경개 칭인간 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 난강 금고네 좆코네 명멜 퇴산 운지학 섹호 없우 한나방 토커 마조네 쉰쉰구 토동 투창스 륶괴 뎅기열 짱손 빵재 양락 뿡쾅 섹모 돌준 앱쭈 긴중 애물 광판 준나물 경돈 잠지 잠기수 홍어컨 홍안부 곰보 망짱 무짱 흘바타 피쉬방 서세원 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 봉하 군등 능송 죄앙민 무송 똠결 징샹 와하 유감 카주난 카준환 액옵 상판 짭경 케데헌 게데헌 딸배원 퇴공 퇴디공학 신손 슈내잦 윽찬 빵서 퇴디네 곰카레 느금 맠신영 꾸니 메리 정냐 공주 이리 좌듀 느악몽 죄노 똥찬 보민 갓파 선족 슈내잦 신손 신딸 윽찬 짱괴 하륵타 필둑 봉하 능찬 금인간 영범 족2 솟2 핑머 응구려 게이주 민죄 동불 개훈 떡조 리라 왕주 능똥 와똥선 능아픈 머익 익주 틀케 죠띠니 머꼴 능루아 윾마 느스시 윾시 리큭 샄머지 능족 머영 괴온 윾머 먼복 틀세연 호모 잦스틴 발삼 아메 보딸 퇴상순 뜨거원 어류 능사 딩친 약원순 약괴 능천수 능천 똠파리 똠키타 난국 뿡2 투다리 물냐 범냐 경괴 칭인간 느튀기 휴메 코아픈 라미갑 무능훈 짭판 선냐 학치커 코즉 리메 선인간 빵훈 죄이콥 학치 큐트 복자 세의 토커 핑머 뿡턱 약독대 약사히 퀸규 짭머성 짭머표 코정환 약시노리 약쾅 약쾅수 약루토 짭이모 느릴라 울좆 앙상 섹찬 은돌 느송 원자로 좆코네 명멜 퇴산 운지학 섹호 없우 킴지원 좆타쉽 족타쉽 곰자매 곰시녀 곰저씨 곰젖괴 셉2 륶괴 뎅기열 틀송 짱손 빵재 양락 뿡쾅 괴빈 리대 짱리대 잦쏜 드갑 와보 재앙 느금 맠신영 꾸니 메리 정냐 공주 이리 댓동 수을 순메 턱람 핑반인 효딸 여삽 인도미 느악몽 죄노 똥찬 보민 갓파 선족 능아픈 익주 틀케 죠띠니 엘쭈 퇴사배 능나 허망 숭어 뉴론 머꼴 능루아 윾마 물드시런 물레이크 물앵욱 느스시 윾시 리큭 샄머지 능족 머영 괴온 좆코네 한나방 운지학 퇴산 없우 명멜 셉2 느금 섹울 난강 리진호 리쩐하오 물현 뎅기열 뎅결 륶괴 양락 뿡쾅 짱손 서세원 괴빈 리대 잦쏜 드갑 와보 무능훈 빻키 죄부이 발삼 아메 보딸 느김치 메리 이리 도빻 느금 맠신영 꾸니 느악몽 보민 갓파 빻러 선족 느릴라 은돌 앙상 느송 섹찬 은돌 원자로 느스시 리큭 윾윽시 사큭야 머영 괴온 약독대 퀸규 코정환 약루토 짭머성 능아픈 익주 머꼴 머익 노꼴 죠띠니 능루아 틀케 윾마 뿡셕 좆목 에이즈원 여메 하괴 뉴트남 아문화 아큡 족갈 윙족 능예종 뿡이브 믂 창국 빡 압돈,ㅇㅇ,2025-11-23T22:06:37,0,"{'views': 101, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239389&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(211.234)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:37', 'list_views': 93, 'list_recommendations': 0, 'list_comment_count': 1}",[]
dcinside,남자연예인_갤러리,20239388,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239388&page=1,멜론투표로 나대는 저주파시녀창들 웃창이노,족문화는 탑텐 확정이라 느스시랑 연합해서 느스시 뽑고있는데 순위 차이 하나 나는거면 씹ㅋㅋㅋ,ㅇㅇ,2025-11-23T22:06:35,0,"{'views': 34, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239388&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(117.111)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:35', 'list_views': 32, 'list_recommendations': 0, 'list_comment_count': 1}",[]
dcinside,남자연예인_갤러리,20239387,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239387&page=1,곰팡핌젖괴가 성형으로 시비터는거 무슨 현상이긔?,,ㅇㅇ,2025-11-23T22:06:24,0,"{'views': 12, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239387&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:24', 'list_views': 10, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239386,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239386&page=1,갤플이 젖괴만 끼면 좆창나노,궁금하지도 않은거 들고와서 나대는거봐 아ㅡㅡ,ㅇㅇ,2025-11-23T22:06:20,0,"{'views': 17, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239386&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(223.38)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:20', 'list_views': 14, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239385,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239385&page=1,곰팡핌 유학 좀 가라 ㅅㅂ,ㅇ,ㅇㅇ,2025-11-23T22:06:18,0,"{'views': 17, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239385&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:18', 'list_views': 16, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239384,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239384&page=1,느물탕년들이 느릴라 개줌좀 싹 쓸어갔으면,존나 지겨워,ㅇㅇ,2025-11-23T22:06:16,0,"{'views': 12, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239384&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(106.101)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:16', 'list_views': 10, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239383,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239383&page=1,수을이 옷 진짜 잘 입노,,ㅇㅇ,2025-11-23T22:06:10,0,"{'views': 90, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239383&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(211.245)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:10', 'list_views': 86, 'list_recommendations': 0, 'list_comment_count': 2}",[]
dcinside,남자연예인_갤러리,20239381,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239381&page=1,느송자짤은 울른에 긁혔다기 보단 돌울 둘이 붙는게 싫은거야,둘 다 지 최대 사위들인데 둘이서 부비니까 좆같은거지,ㅇㅇ,2025-11-23T22:06:05,0,"{'views': 39, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239381&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(118.235)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:05', 'list_views': 37, 'list_recommendations': 0, 'list_comment_count': None}",[]
dcinside,남자연예인_갤러리,20239380,https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239380&page=1,관계성 제일 집착하는거 앙상앰이자노,앙상이 아무도 안찍어줬더라,ㅇㅇ,2025-11-23T22:06:04,0,"{'views': 58, 'recommendations': 0, 'gallery_id': 'm_entertainer_new1', 'page_url': 'https://gall.dcinside.com/board/view/?id=m_entertainer_new1&no=20239380&page=1', 'list_writer': 'ㅇㅇ', 'writer_ip': '(223.39)', 'writer_uid': None, 'list_date_text': '2025-11-23 22:06:04', 'list_views': 57, 'list_recommendations': 0, 'list_comment_count': 3}",[]
